tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2017-08-29,77,52,36,154,8,154,O3,TIDAK SEHAT,DKI3
2017-08-30,62,51,34,85,16,85,O3,SEDANG,DKI3
2017-08-31,74,51,31,82,11,82,O3,SEDANG,DKI3
2017-09-01,64,51,27,76,10,76,O3,SEDANG,DKI3
2017-09-02,78,51,29,92,12,92,O3,SEDANG,DKI3
2017-09-03,107,51,39,74,13,107,PM10,TIDAK SEHAT,DKI4
2017-09-04,103,52,35,157,15,157,O3,TIDAK SEHAT,DKI3
2017-09-05,65,52,19,92,12,92,O3,SEDANG,DKI2
2017-09-06,66,51,39,88,19,88,O3,SEDANG,DKI3
2017-09-07,68,51,37,74,16,74,O3,SEDANG,DKI3
2017-09-08,78,52,26,79,15,79,O3,SEDANG,DKI3
2017-09-09,72,52,34,96,13,96,O3,SEDANG,DKI3
2017-09-10,59,52,27,99,12,99,O3,SEDANG,DKI2
2017-09-11,65,51,29,95,18,95,O3,SEDANG,DKI1
2017-09-12,91,52,37,107,20,107,O3,TIDAK SEHAT,DKI3
2017-09-13,71,53,30,145,21,145,O3,TIDAK SEHAT,DKI2
2017-09-14,89,53,36,140,17,140,O3,TIDAK SEHAT,DKI3
2017-09-15,93,52,31,144,23,144,O3,TIDAK SEHAT,DKI3
2017-09-16,75,52,24,73,12,75,PM10,SEDANG,DKI4
2017-09-17,60,52,26,78,13,78,O3,SEDANG,DKI1
2017-09-18,66,52,25,72,11,72,O3,SEDANG,DKI3
2017-09-19,67,52,22,88,10,88,O3,SEDANG,DKI3
2017-09-20,58,52,28,121,15,121,O3,TIDAK SEHAT,DKI3
2017-09-21,77,54,25,100,21,100,O3,SEDANG,DKI3
2017-09-22,68,52,26,161,12,161,O3,TIDAK SEHAT,DKI3
2017-09-23,81,53,31,137,19,137,O3,TIDAK SEHAT,DKI1
2017-09-24,73,54,26,103,16,103,O3,TIDAK SEHAT,DKI2
2017-09-25,68,52,25,109,18,109,O3,TIDAK SEHAT,DKI3
2017-09-26,75,51,30,77,17,77,O3,SEDANG,DKI3
2017-09-27,62,51,27,51,15,62,PM10,SEDANG,DKI5
2017-09-28,62,51,52,121,18,121,O3,TIDAK SEHAT,DKI2
2017-09-29,69,44,39,132,14,132,O3,TIDAK SEHAT,DKI3
2017-09-30,56,52,39,76,17,76,O3,SEDANG,DKI3
2017-10-01,53,42,34,81,12,81,O3,SEDANG,DKI2
2017-10-02,57,52,47,83,15,83,O3,SEDANG,DKI3
2017-10-03,58,52,43,84,20,84,O3,SEDANG,DKI3
2017-10-04,56,52,41,108,22,108,O3,TIDAK SEHAT,DKI3
2017-10-05,69,52,40,77,17,77,O3,SEDANG,DKI3
2017-10-06,62,52,40,87,13,87,O3,SEDANG,DKI3
2017-10-07,71,52,39,134,14,134,O3,TIDAK SEHAT,DKI3
2017-10-08,66,52,19,97,14,97,O3,SEDANG,DKI3
2017-10-09,72,52,38,79,15,79,O3,SEDANG,DKI5
2017-10-10,71,51,40,82,24,82,O3,SEDANG,DKI4
2017-10-11,67,52,40,107,22,107,O3,TIDAK SEHAT,DKI5
2017-10-12,77,52,39,103,23,103,O3,TIDAK SEHAT,DKI5
2017-10-13,58,52,39,131,24,131,O3,TIDAK SEHAT,DKI5
2017-10-14,52,53,32,107,19,107,O3,TIDAK SEHAT,DKI1
2017-10-15,61,53,30,103,11,103,O3,TIDAK SEHAT,DKI5
2017-10-16,44,53,31,84,18,84,O3,SEDANG,DKI2
2017-10-17,52,52,47,134,18,134,O3,TIDAK SEHAT,DKI2
2017-10-18,61,53,31,123,16,123,O3,TIDAK SEHAT,DKI5
2017-10-19,57,52,44,86,20,86,O3,SEDANG,DKI4
2017-10-20,51,52,43,168,22,168,O3,TIDAK SEHAT,DKI5
2017-10-21,84,53,53,128,27,128,O3,TIDAK SEHAT,DKI5
2017-10-22,67,53,39,86,14,86,O3,SEDANG,DKI5
2017-10-23,66,52,37,89,15,89,O3,SEDANG,DKI5
2017-10-24,53,52,49,110,28,110,O3,TIDAK SEHAT,DKI4
2017-10-25,55,52,38,93,19,93,O3,SEDANG,DKI4
2017-10-26,61,53,32,68,17,68,O3,SEDANG,DKI2
2017-10-27,56,53,33,126,14,126,O3,TIDAK SEHAT,DKI5
2017-10-28,73,52,37,87,19,87,O3,SEDANG,DKI5
2017-10-29,80,52,52,90,20,90,O3,SEDANG,DKI5
2017-10-30,74,52,39,95,20,95,O3,SEDANG,DKI5
2017-10-31,57,52,32,119,16,119,O3,TIDAK SEHAT,DKI3
2017-11-01,59,53,33,144,15,144,O3,TIDAK SEHAT,DKI5
2017-11-02,83,54,37,138,18,138,O3,TIDAK SEHAT,DKI2
2017-11-03,65,53,32,160,15,160,O3,TIDAK SEHAT,DKI5
2017-11-04,66,53,34,91,24,91,O3,SEDANG,DKI5
2017-11-05,72,53,43,81,18,81,O3,SEDANG,DKI5
2017-11-06,54,53,32,62,12,62,O3,SEDANG,DKI5
2017-11-07,51,53,31,56,11,56,O3,SEDANG,DKI3
2017-11-08,57,53,47,65,20,65,O3,SEDANG,DKI5
2017-11-09,59,53,34,75,16,75,O3,SEDANG,DKI2
2017-11-10,52,53,45,106,18,106,O3,TIDAK SEHAT,DKI4
2017-11-11,58,53,35,150,19,150,O3,TIDAK SEHAT,DKI1
2017-11-12,51,52,33,99,12,99,O3,SEDANG,DKI4
2017-11-13,51,53,37,66,19,66,O3,SEDANG,DKI2
2017-11-14,58,53,42,99,22,99,O3,SEDANG,DKI3
2017-11-15,48,53,32,121,29,121,O3,TIDAK SEHAT,DKI3
2017-11-16,72,54,30,125,19,125,O3,TIDAK SEHAT,DKI1
2017-11-17,57,54,57,126,26,126,O3,TIDAK SEHAT,DKI4
2017-11-18,60,55,31,110,16,110,O3,TIDAK SEHAT,DKI5
2017-11-19,56,53,36,85,16,85,O3,SEDANG,DKI5
2017-11-20,55,54,34,128,12,128,O3,TIDAK SEHAT,DKI1
2017-11-21,59,54,35,153,15,153,O3,TIDAK SEHAT,DKI5
2017-11-22,65,54,41,117,23,117,O3,TIDAK SEHAT,DKI4
2017-11-23,70,55,48,71,20,71,O3,SEDANG,DKI2
2017-11-24,40,53,29,42,18,53,SO2,SEDANG,DKI2
2017-11-25,40,53,30,38,7,53,SO2,SEDANG,DKI2
2017-11-26,28,53,25,37,6,53,SO2,SEDANG,DKI2
2017-11-27,20,53,26,37,7,53,SO2,SEDANG,DKI2
2017-11-28,19,53,26,33,7,53,SO2,SEDANG,DKI2
2017-11-29,25,53,25,37,15,53,SO2,SEDANG,DKI2
2017-11-30,29,53,32,43,13,53,SO2,SEDANG,DKI2
2017-12-01,27,49,23,33,8,49,SO2,BAIK,DKI2
2017-12-02,39,49,30,32,7,49,SO2,BAIK,DKI2
2017-12-03,39,49,31,43,7,49,SO2,BAIK,DKI2
2017-12-04,30,50,25,43,5,50,SO2,BAIK,DKI2
2017-12-05,37,50,27,50,7,50,SO2,BAIK,DKI2
2017-12-06,43,51,29,95,21,95,O3,SEDANG,DKI2
2017-12-07,43,51,29,77,21,77,O3,SEDANG,DKI3
2017-12-08,41,51,27,77,19,77,O3,SEDANG,DKI3
2017-12-09,25,51,29,73,14,73,O3,SEDANG,DKI3
2017-12-10,24,51,25,38,6,51,SO2,SEDANG,DKI2
2017-12-11,31,51,27,35,11,51,SO2,SEDANG,DKI2
2017-12-12,24,27,36,46,9,46,O3,BAIK,DKI3
2017-12-13,27,51,38,34,10,51,SO2,SEDANG,DKI2
2017-12-14,35,51,28,59,23,59,O3,SEDANG,DKI3
2017-12-15,41,51,27,47,18,51,SO2,SEDANG,DKI2
2017-12-16,63,51,38,50,18,63,PM10,SEDANG,DKI4
2017-12-17,33,51,31,45,11,51,SO2,SEDANG,DKI2
2017-12-18,30,52,30,41,8,52,SO2,SEDANG,DKI2
2017-12-19,33,52,27,45,11,52,SO2,SEDANG,DKI2
2017-12-20,39,52,31,50,12,52,SO2,SEDANG,DKI2
2017-12-21,37,52,28,53,15,53,O3,SEDANG,DKI3
2017-12-22,29,52,37,52,12,52,SO2,SEDANG,DKI2
2017-12-23,34,52,27,56,9,56,O3,SEDANG,DKI2
2017-12-24,38,30,29,43,7,43,O3,BAIK,DKI2
2017-12-25,30,29,26,31,5,31,O3,BAIK,DKI2
2017-12-26,38,30,26,40,5,40,O3,BAIK,DKI3
2017-12-27,55,30,26,43,11,55,PM10,SEDANG,DKI4
2017-12-28,31,30,26,48,18,48,O3,BAIK,DKI4
2017-12-29,72,35,38,84,16,84,O3,SEDANG,DKI3
2017-12-30,60,34,31,81,15,81,O3,SEDANG,DKI3
2017-12-31,63,33,40,43,14,63,PM10,SEDANG,DKI4
2018-01-01,76,31,38,35,9,76,PM10,SEDANG,DKI4
2018-01-02,23,31,24,39,14,39,O3,BAIK,DKI3
2018-01-03,53,35,35,101,23,101,O3,TIDAK SEHAT,DKI3
2018-01-04,53,49,34,57,15,57,O3,SEDANG,DKI3
2018-01-05,44,32,26,28,10,44,PM10,BAIK,DKI4
2018-01-06,20,30,22,31,5,31,O3,BAIK,DKI5
2018-01-07,26,30,14,46,5,46,O3,BAIK,DKI5
2018-01-08,62,33,19,73,17,73,O3,SEDANG,DKI5
2018-01-09,45,32,16,63,14,63,O3,SEDANG,DKI3
2018-01-10,42,34,16,95,17,95,O3,SEDANG,DKI5
2018-01-11,40,38,18,81,19,81,O3,SEDANG,DKI5
2018-01-12,37,33,18,83,17,83,O3,SEDANG,DKI5
2018-01-13,51,30,17,93,21,93,O3,SEDANG,DKI5
2018-01-14,33,72,17,73,14,73,O3,SEDANG,DKI5
2018-01-15,30,72,19,70,12,72,SO2,SEDANG,DKI4
2018-01-16,25,70,19,61,10,70,SO2,SEDANG,DKI4
2018-01-17,35,52,19,60,13,60,O3,SEDANG,DKI5
2018-01-18,41,52,22,56,15,56,O3,SEDANG,DKI5
2018-01-19,46,51,29,48,19,51,SO2,SEDANG,DKI4
2018-01-20,27,51,18,38,7,51,SO2,SEDANG,DKI4
2018-01-21,25,51,18,40,8,51,SO2,SEDANG,DKI4
2018-01-22,26,52,17,32,6,52,SO2,SEDANG,DKI4
2018-01-23,28,52,17,57,9,57,O3,SEDANG,DKI5
2018-01-24,33,53,20,86,19,86,O3,SEDANG,DKI5
2018-01-25,26,53,22,51,15,53,SO2,SEDANG,DKI4
2018-01-26,21,53,19,41,7,53,SO2,SEDANG,DKI4
2018-01-27,27,54,19,63,6,63,O3,SEDANG,DKI5
2018-01-28,34,55,20,52,6,55,SO2,SEDANG,DKI4
2018-01-29,22,54,18,39,7,54,SO2,SEDANG,DKI4
2018-01-30,27,41,22,41,7,41,SO2,BAIK,DKI5
2018-01-31,28,54,21,58,12,58,O3,SEDANG,DKI5
2018-02-01,44,43,37,73,13,73,O3,SEDANG,DKI5
2018-02-02,47,45,56,68,12,68,O3,SEDANG,DKI3
2018-02-03,42,44,35,59,12,59,O3,SEDANG,DKI5
2018-02-04,35,47,35,57,12,57,O3,SEDANG,DKI5
2018-02-05,31,46,32,66,9,66,O3,SEDANG,DKI5
2018-02-06,45,48,71,75,16,75,O3,SEDANG,DKI5
2018-02-07,42,50,60,89,14,89,O3,SEDANG,DKI5
2018-02-08,55,49,62,89,22,89,O3,SEDANG,DKI5
2018-02-09,53,24,88,65,14,88,CO,SEDANG,DKI5
2018-02-10,43,24,52,58,16,58,O3,SEDANG,DKI5
2018-02-11,48,25,39,56,12,56,O3,SEDANG,DKI5
2018-02-12,50,21,56,70,12,70,O3,SEDANG,DKI5
2018-02-13,57,21,32,75,13,75,O3,SEDANG,DKI5
2018-02-14,60,22,27,80,17,80,O3,SEDANG,DKI5
2018-02-15,55,22,63,58,15,63,CO,SEDANG,DKI5
2018-02-16,22,22,23,68,14,68,O3,SEDANG,DKI5
2018-02-17,53,24,23,48,14,53,PM10,SEDANG,DKI4
2018-02-18,40,23,23,80,9,80,O3,SEDANG,DKI5
2018-02-19,45,24,20,65,14,65,O3,SEDANG,DKI5
2018-02-20,52,32,35,62,14,62,O3,SEDANG,DKI5
2018-02-21,57,26,22,66,26,66,O3,SEDANG,DKI2
2018-02-22,53,26,66,47,19,66,CO,SEDANG,DKI5
2018-02-23,64,26,88,61,14,88,CO,SEDANG,DKI5
2018-02-24,47,23,22,76,11,76,O3,SEDANG,DKI3
2018-02-25,48,26,20,91,11,91,O3,SEDANG,DKI5
2018-02-26,46,25,33,80,15,80,O3,SEDANG,DKI5
2018-02-27,47,25,42,64,17,64,O3,SEDANG,DKI3
2018-02-28,56,28,56,80,16,80,O3,SEDANG,DKI3
2018-03-01,72,24,40,126,19,126,O3,TIDAK SEHAT,DKI5
2018-03-02,51,29,34,146,17,146,O3,TIDAK SEHAT,DKI2
2018-03-03,62,30,37,109,18,109,O3,TIDAK SEHAT,DKI5
2018-03-04,60,30,64,194,19,194,O3,TIDAK SEHAT,DKI5
2018-03-05,61,23,48,79,20,79,O3,SEDANG,DKI5
2018-03-06,64,28,30,103,16,103,O3,TIDAK SEHAT,DKI3
2018-03-07,66,26,48,76,21,76,O3,SEDANG,DKI3
2018-03-08,55,29,47,107,22,107,O3,TIDAK SEHAT,DKI5
2018-03-09,59,30,59,81,27,81,O3,SEDANG,DKI5
2018-03-10,60,25,27,54,12,60,PM10,SEDANG,DKI3
2018-03-11,56,25,18,63,10,63,O3,SEDANG,DKI5
2018-03-12,39,24,20,46,9,46,O3,BAIK,DKI5
2018-03-13,49,28,20,61,8,61,O3,SEDANG,DKI3
2018-03-14,62,31,20,89,11,89,O3,SEDANG,DKI3
2018-03-15,68,37,24,136,30,136,O3,TIDAK SEHAT,DKI2
2018-03-16,75,30,20,191,15,191,O3,TIDAK SEHAT,DKI5
2018-03-17,71,32,24,155,20,155,O3,TIDAK SEHAT,DKI5
2018-03-18,72,31,54,195,14,195,O3,TIDAK SEHAT,DKI5
2018-03-19,50,27,21,156,15,156,O3,TIDAK SEHAT,DKI5
2018-03-20,51,29,23,202,22,202,O3,SANGAT TIDAK SEHAT,DKI5
2018-03-21,62,25,31,87,14,87,O3,SEDANG,DKI2
2018-03-22,30,25,18,51,9,51,O3,SEDANG,DKI3
2018-03-23,75,44,49,94,21,94,O3,SEDANG,DKI5
2018-03-24,66,30,23,55,17,66,PM10,SEDANG,DKI1
2018-03-25,36,24,16,64,19,64,O3,SEDANG,DKI2
2018-03-26,51,27,24,90,19,90,O3,SEDANG,DKI2
2018-03-27,41,24,20,94,7,94,O3,SEDANG,DKI2
2018-03-28,75,31,42,195,26,195,O3,TIDAK SEHAT,DKI2
2018-03-29,71,34,26,129,19,129,O3,TIDAK SEHAT,DKI2
2018-03-30,56,30,34,105,30,105,O3,TIDAK SEHAT,DKI2
2018-03-31,39,48,15,67,8,67,O3,SEDANG,DKI5
2018-04-01,45,25,17,57,13,57,O3,SEDANG,DKI5
2018-04-02,46,27,18,57,19,57,O3,SEDANG,DKI5
2018-04-03,50,26,27,80,26,80,O3,SEDANG,DKI5
2018-04-04,45,28,20,96,28,96,O3,SEDANG,DKI5
2018-04-05,81,37,29,202,18,202,O3,SANGAT TIDAK SEHAT,DKI5
2018-04-06,56,29,21,144,12,144,O3,TIDAK SEHAT,DKI5
2018-04-07,68,31,29,74,12,74,O3,SEDANG,DKI3
2018-04-08,45,28,16,51,12,51,O3,SEDANG,DKI3
2018-04-09,53,33,20,85,11,85,O3,SEDANG,DKI3
2018-04-10,52,36,19,66,15,66,O3,SEDANG,DKI3
2018-04-11,71,33,23,92,13,92,O3,SEDANG,DKI3
2018-04-12,69,58,16,57,14,69,PM10,SEDANG,DKI2
2018-04-13,54,56,16,121,11,121,O3,TIDAK SEHAT,DKI5
2018-04-14,51,22,21,141,12,141,O3,TIDAK SEHAT,DKI5
2018-04-15,59,27,23,168,13,168,O3,TIDAK SEHAT,DKI5
2018-04-16,65,33,27,185,18,185,O3,TIDAK SEHAT,DKI5
2018-04-17,63,26,24,142,16,142,O3,TIDAK SEHAT,DKI5
2018-04-18,81,29,26,80,23,81,PM10,SEDANG,DKI4
2018-04-19,86,27,33,133,22,133,O3,TIDAK SEHAT,DKI5
2018-04-20,76,24,30,92,18,92,O3,SEDANG,DKI5
2018-04-21,73,26,43,162,25,162,O3,TIDAK SEHAT,DKI5
2018-04-22,70,26,29,117,18,117,O3,TIDAK SEHAT,DKI5
2018-04-23,51,22,30,84,16,84,O3,SEDANG,DKI5
2018-04-24,61,23,33,90,34,90,O3,SEDANG,DKI5
2018-04-25,69,23,37,48,18,69,PM10,SEDANG,DKI1
2018-04-26,71,30,34,56,25,71,PM10,SEDANG,DKI1
2018-04-27,62,23,22,48,16,62,PM10,SEDANG,DKI2
2018-04-28,57,25,23,96,16,96,O3,SEDANG,DKI5
2018-04-29,67,23,26,120,18,120,O3,TIDAK SEHAT,DKI5
2018-04-30,78,24,29,89,22,89,O3,SEDANG,DKI4
2018-05-01,73,25,19,101,18,101,O3,TIDAK SEHAT,DKI5
2018-05-02,88,25,22,183,18,183,O3,TIDAK SEHAT,DKI5
2018-05-03,103,27,23,166,20,166,O3,TIDAK SEHAT,DKI5
2018-05-04,91,27,46,164,23,164,O3,TIDAK SEHAT,DKI5
2018-05-05,78,26,27,137,17,137,O3,TIDAK SEHAT,DKI5
2018-05-06,70,26,17,109,15,109,O3,TIDAK SEHAT,DKI5
2018-05-07,68,27,17,77,16,77,O3,SEDANG,DKI5
2018-05-08,79,26,21,204,17,204,O3,SANGAT TIDAK SEHAT,DKI5
2018-05-09,93,27,21,156,20,156,O3,TIDAK SEHAT,DKI5
2018-05-10,73,25,18,107,15,107,O3,TIDAK SEHAT,DKI5
2018-05-11,74,27,16,83,18,83,O3,SEDANG,DKI5
2018-05-12,103,27,29,144,21,144,O3,TIDAK SEHAT,DKI5
2018-05-13,96,26,26,131,14,131,O3,TIDAK SEHAT,DKI5
2018-05-14,87,26,20,178,13,178,O3,TIDAK SEHAT,DKI5
2018-05-15,94,27,25,143,17,143,O3,TIDAK SEHAT,DKI5
2018-05-16,87,28,23,151,16,151,O3,TIDAK SEHAT,DKI5
2018-05-17,65,25,19,80,16,80,O3,SEDANG,DKI3
2018-05-18,78,26,26,86,11,86,O3,SEDANG,DKI5
2018-05-19,59,24,13,102,10,102,O3,TIDAK SEHAT,DKI5
2018-05-20,61,25,29,98,12,98,O3,SEDANG,DKI5
2018-05-21,60,25,20,185,16,185,O3,TIDAK SEHAT,DKI5
2018-05-22,58,25,14,80,10,80,O3,SEDANG,DKI5
2018-05-23,58,26,12,74,12,74,O3,SEDANG,DKI5
2018-05-24,42,25,12,94,10,94,O3,SEDANG,DKI5
2018-05-25,66,26,22,92,11,92,O3,SEDANG,DKI5
2018-05-26,71,29,24,119,13,119,O3,TIDAK SEHAT,DKI5
2018-05-27,62,26,23,156,10,156,O3,TIDAK SEHAT,DKI5
2018-05-28,81,24,55,120,33,120,O3,TIDAK SEHAT,DKI2
2018-05-29,84,31,21,118,20,118,O3,TIDAK SEHAT,DKI5
2018-05-30,86,25,24,191,20,191,O3,TIDAK SEHAT,DKI5
2018-05-31,83,28,21,183,20,183,O3,TIDAK SEHAT,DKI2
2018-06-01,75,27,30,115,15,115,O3,TIDAK SEHAT,DKI5
2018-06-02,78,26,14,86,18,86,O3,SEDANG,DKI5
2018-06-03,82,26,16,145,17,145,O3,TIDAK SEHAT,DKI5
2018-06-04,73,27,11,125,19,125,O3,TIDAK SEHAT,DKI5
2018-06-05,69,26,13,146,14,146,O3,TIDAK SEHAT,DKI5
2018-06-06,78,26,16,133,13,133,O3,TIDAK SEHAT,DKI5
2018-06-07,79,25,21,179,18,179,O3,TIDAK SEHAT,DKI5
2018-06-08,68,27,16,162,17,162,O3,TIDAK SEHAT,DKI5
2018-06-09,100,27,39,167,22,167,O3,TIDAK SEHAT,DKI5
2018-06-10,75,27,28,203,17,203,O3,SANGAT TIDAK SEHAT,DKI2
2018-06-11,74,27,14,169,14,169,O3,TIDAK SEHAT,DKI2
2018-06-12,67,26,18,161,13,161,O3,TIDAK SEHAT,DKI2
2018-06-13,64,25,30,163,16,163,O3,TIDAK SEHAT,DKI5
2018-06-14,56,25,18,144,7,144,O3,TIDAK SEHAT,DKI5
2018-06-15,60,26,21,161,8,161,O3,TIDAK SEHAT,DKI2
2018-06-16,61,37,31,139,17,139,O3,TIDAK SEHAT,DKI2
2018-06-17,49,27,11,88,8,88,O3,SEDANG,DKI5
2018-06-18,51,27,10,75,10,75,O3,SEDANG,DKI5
2018-06-19,60,26,13,97,10,97,O3,SEDANG,DKI5
2018-06-20,73,26,16,86,10,86,O3,SEDANG,DKI5
2018-06-21,51,27,11,70,5,70,O3,SEDANG,DKI5
2018-06-22,66,28,17,94,13,94,O3,SEDANG,DKI5
2018-06-23,81,27,14,77,10,81,PM10,SEDANG,DKI4
2018-06-24,50,25,15,110,10,110,O3,TIDAK SEHAT,DKI5
2018-06-25,35,25,14,100,11,100,O3,SEDANG,DKI5
2018-06-26,56,26,43,107,23,107,O3,TIDAK SEHAT,DKI2
2018-06-27,60,26,23,136,19,136,O3,TIDAK SEHAT,DKI5
2018-06-28,69,27,24,146,10,146,O3,TIDAK SEHAT,DKI5
2018-06-29,73,28,18,213,20,213,O3,SANGAT TIDAK SEHAT,DKI5
2018-06-30,67,30,17,193,15,193,O3,TIDAK SEHAT,DKI2
2018-07-01,96,28,27,205,20,205,O3,SANGAT TIDAK SEHAT,DKI5
2018-07-02,79,29,28,142,20,142,O3,TIDAK SEHAT,DKI5
2018-07-03,79,29,23,166,16,166,O3,TIDAK SEHAT,DKI2
2018-07-04,104,31,24,209,19,209,O3,SANGAT TIDAK SEHAT,DKI2
2018-07-05,63,29,16,123,13,123,O3,TIDAK SEHAT,DKI5
2018-07-06,74,31,16,113,19,113,O3,TIDAK SEHAT,DKI5
2018-07-07,95,32,32,104,24,104,O3,TIDAK SEHAT,DKI5
2018-07-08,95,29,32,111,22,111,O3,TIDAK SEHAT,DKI2
2018-07-09,69,29,17,116,17,116,O3,TIDAK SEHAT,DKI5
2018-07-10,87,29,19,124,16,124,O3,TIDAK SEHAT,DKI2
2018-07-11,73,32,17,129,20,129,O3,TIDAK SEHAT,DKI2
2018-07-12,74,32,16,117,18,117,O3,TIDAK SEHAT,DKI5
2018-07-13,80,30,17,107,18,107,O3,TIDAK SEHAT,DKI2
2018-07-14,84,33,19,117,19,117,O3,TIDAK SEHAT,DKI2
2018-07-15,63,29,14,129,11,129,O3,TIDAK SEHAT,DKI2
2018-07-16,61,33,14,222,18,222,O3,SANGAT TIDAK SEHAT,DKI5
2018-07-17,81,30,20,205,19,205,O3,SANGAT TIDAK SEHAT,DKI5
2018-07-18,88,29,25,208,20,208,O3,SANGAT TIDAK SEHAT,DKI5
2018-07-19,82,30,19,188,19,188,O3,TIDAK SEHAT,DKI5
2018-07-20,79,30,16,113,18,113,O3,TIDAK SEHAT,DKI5
2018-07-21,74,32,14,151,16,151,O3,TIDAK SEHAT,DKI5
2018-07-22,77,29,22,166,15,166,O3,TIDAK SEHAT,DKI5
2018-07-23,63,25,23,191,22,191,O3,TIDAK SEHAT,DKI5
2018-07-24,92,32,23,184,22,184,O3,TIDAK SEHAT,DKI5
2018-07-25,75,29,23,153,17,153,O3,TIDAK SEHAT,DKI5
2018-07-26,78,33,22,168,20,168,O3,TIDAK SEHAT,DKI5
2018-07-27,86,31,19,197,18,197,O3,TIDAK SEHAT,DKI5
2018-07-28,92,32,31,234,20,234,O3,SANGAT TIDAK SEHAT,DKI5
2018-07-29,77,30,23,202,20,202,O3,SANGAT TIDAK SEHAT,DKI5
2018-07-30,92,31,23,174,27,174,O3,TIDAK SEHAT,DKI5
2018-07-31,79,29,22,156,21,156,O3,TIDAK SEHAT,DKI5
2018-08-01,86,31,21,129,24,129,O3,TIDAK SEHAT,DKI5
2018-08-02,68,31,18,207,20,207,O3,SANGAT TIDAK SEHAT,DKI5
2018-08-03,68,32,16,211,17,211,O3,SANGAT TIDAK SEHAT,DKI2
2018-08-04,59,31,16,194,16,194,O3,TIDAK SEHAT,DKI5
2018-08-05,65,35,14,203,16,203,O3,SANGAT TIDAK SEHAT,DKI2
2018-08-06,71,34,13,202,23,202,O3,SANGAT TIDAK SEHAT,DKI2
2018-08-07,79,35,21,162,25,162,O3,TIDAK SEHAT,DKI5
2018-08-08,92,33,28,144,29,144,O3,TIDAK SEHAT,DKI5
2018-08-09,75,37,22,186,18,186,O3,TIDAK SEHAT,DKI5
2018-08-10,65,33,18,165,17,165,O3,TIDAK SEHAT,DKI2
2018-08-11,69,31,17,126,19,126,O3,TIDAK SEHAT,DKI3
2018-08-12,77,31,20,127,15,127,O3,TIDAK SEHAT,DKI5
2018-08-13,66,30,14,134,14,134,O3,TIDAK SEHAT,DKI5
2018-08-14,74,31,19,151,13,151,O3,TIDAK SEHAT,DKI5
2018-08-15,62,30,15,185,16,185,O3,TIDAK SEHAT,DKI5
2018-08-16,72,31,17,140,15,140,O3,TIDAK SEHAT,DKI5
2018-08-17,62,31,15,154,13,154,O3,TIDAK SEHAT,DKI5
2018-08-18,62,30,14,143,14,143,O3,TIDAK SEHAT,DKI5
2018-08-19,79,32,20,149,13,149,O3,TIDAK SEHAT,DKI5
2018-08-20,80,30,19,101,11,101,O3,TIDAK SEHAT,DKI5
2018-08-21,73,32,16,122,11,122,O3,TIDAK SEHAT,DKI3
2018-08-22,62,31,16,164,9,164,O3,TIDAK SEHAT,DKI5
2018-08-23,62,30,17,161,16,161,O3,TIDAK SEHAT,DKI5
2018-08-24,81,32,22,110,18,110,O3,TIDAK SEHAT,DKI5
2018-08-25,76,31,19,202,13,202,O3,SANGAT TIDAK SEHAT,DKI5
2018-08-26,75,30,16,131,12,131,O3,TIDAK SEHAT,DKI5
2018-08-27,79,31,20,166,13,166,O3,TIDAK SEHAT,DKI5
2018-08-28,83,31,17,182,13,182,O3,TIDAK SEHAT,DKI5
2018-08-29,67,30,16,161,13,161,O3,TIDAK SEHAT,DKI5
2018-08-30,85,31,17,153,16,153,O3,TIDAK SEHAT,DKI2
2018-08-31,65,30,18,130,11,130,O3,TIDAK SEHAT,DKI5
2018-09-01,68,29,20,145,13,145,O3,TIDAK SEHAT,DKI5
2018-09-02,73,30,20,136,11,136,O3,TIDAK SEHAT,DKI5
2018-09-03,62,37,23,175,24,175,O3,TIDAK SEHAT,DKI5
2018-09-04,52,37,22,217,24,217,O3,SANGAT TIDAK SEHAT,DKI5
2018-09-05,53,31,15,140,24,140,O3,TIDAK SEHAT,DKI5
2018-09-06,82,44,25,148,17,148,O3,TIDAK SEHAT,DKI5
2018-09-07,69,33,21,147,10,147,O3,TIDAK SEHAT,DKI5
2018-09-08,51,33,19,175,16,175,O3,TIDAK SEHAT,DKI5
2018-09-09,81,34,30,126,16,126,O3,TIDAK SEHAT,DKI5
2018-09-10,69,33,20,132,12,132,O3,TIDAK SEHAT,DKI5
2018-09-11,63,33,16,102,11,102,O3,TIDAK SEHAT,DKI5
2018-09-12,61,32,16,164,13,164,O3,TIDAK SEHAT,DKI2
2018-09-13,70,46,19,190,13,190,O3,TIDAK SEHAT,DKI5
2018-09-14,62,44,18,233,17,233,O3,SANGAT TIDAK SEHAT,DKI2
2018-09-15,68,37,17,196,23,196,O3,TIDAK SEHAT,DKI2
2018-09-16,82,34,15,119,11,119,O3,TIDAK SEHAT,DKI2
2018-09-17,62,33,17,83,14,83,O3,SEDANG,DKI5
2018-09-18,64,32,18,141,11,141,O3,TIDAK SEHAT,DKI5
2018-09-19,58,34,16,85,11,85,O3,SEDANG,DKI5
2018-09-20,70,34,19,77,12,77,O3,SEDANG,DKI5
2018-09-21,80,33,34,75,12,80,PM10,SEDANG,DKI4
2018-09-22,58,33,25,157,13,157,O3,TIDAK SEHAT,DKI5
